CrashID,CrashType,Severity
20233251,Single,1
20234077,Single,1
20236003,Single,1
20233246,Multiple,1
20232248,Multiple,1
20235127,Single,1
20235054,Single,1
20237008,Single,1
20235129,Single,1
20232026,Single,1
20233170,Single,1
20233210,Single,2
20233076,Multiple,1
20237015,Single,1
20233131,Single,1
20233133,Single,1
20232124,Single,1
20235113,Single,1
20232136,Multiple,1
20233157,Single,1
20235039,Single,1
20233183,Multiple,1
20232022,Single,1
20231168,Single,1
20232217,Single,1
20235020,Single,1
20236016,Single,1
20231220,Multiple,1
20233195,Single,1
20231301,Multiple,1
20233167,Multiple,1
20233021,Multiple,1
20231106,Single,1
20231149,Multiple,1
20231226,Multiple,1
20236022,Multiple,1
20237003,Single,1
20232084,Single,1
20232172,Single,1
20237023,Multiple,2
20232154,Single,1
20234026,Multiple,1
20232103,Multiple,1
20232163,Single,1
20233068,Multiple,1
20231163,Single,1
20231262,Single,2
20231059,Multiple,1
20235004,Single,2
20236011,Multiple,1
20234095,Multiple,3
20232205,Single,1
20237014,Multiple,1
20234059,Multiple,1
20235118,Single,1
20235033,Single,1
20234066,Single,1
20232223,Single,1
20231010,Single,1
20231274,Multiple,1
20231188,Single,1
20231062,Single,1
20233191,Single,1
20234087,Multiple,1
20232150,Multiple,1
20233144,Single,1
20233208,Multiple,1
20233212,Multiple,1
20234032,Multiple,1
20232125,Multiple,1
20231234,Single,1
20232081,Multiple,1
20233121,Multiple,1
20233070,Multiple,1
20233040,Multiple,1
20233098,Multiple,1
20236027,Single,1
20232239,Multiple,1
20231245,Multiple,1
20237024,Multiple,6
20231097,Single,1
20232152,Single,1
20231022,Single,2
20231117,Multiple,2
20235091,Single,1
20231164,Single,1
20231019,Multiple,1
20237019,Multiple,1
20233175,Single,1
20233015,Single,1
20231043,Multiple,1
20234057,Single,1
20234105,Single,1
20233214,Multiple,1
20234035,Single,1
20231067,Multiple,1
20231085,Multiple,1
20231026,Single,1
20233263,Single,1
20237021,Single,1
20231214,Single,1
20232181,Single,1
20231086,Single,1
20232076,Single,1
20235052,Single,1
20233053,Single,1
20233250,Single,1
20235115,Single,2
20233118,Single,1
20232135,Single,1
20231011,Multiple,1
20233035,Multiple,1
20237006,Single,2
20233058,Multiple,1
20233264,Multiple,1
20232005,Multiple,1
20232096,Single,1
20234005,Multiple,1
20231012,Single,1
20231158,Single,1
20231248,Multiple,1
20234006,Single,1
20233204,Single,1
20233027,Single,1
20232146,Single,1
20233162,Single,1
20232182,Single,1
20232042,Single,1
20231165,Multiple,1
20233143,Multiple,1
20231297,Single,1
20235060,Single,1
20232023,Multiple,1
20233153,Multiple,1
20232094,Multiple,1
20235058,Single,1
20235144,Single,2
20231074,Single,1
20233059,Single,1
20233014,Multiple,1
20232051,Multiple,2
20231005,Single,1
20231195,Single,1
20235006,Single,2
20232252,Multiple,1
20234109,Multiple,1
20231136,Single,1
20234052,Single,1
20234056,Multiple,1
20232033,Single,1
20232116,Multiple,1
20232189,Single,1
20233169,Single,2
20232245,Single,1
20231255,Multiple,1
20231057,Single,1
20233229,Multiple,1
20231238,Single,1
20235008,Single,1
20234062,Multiple,1
20236035,Single,1
20234048,Multiple,1
20232214,Multiple,1
20231150,Multiple,2
20233093,Single,1
20235147,Single,1
20231109,Single,1
20233247,Multiple,1
20232224,Single,1
20232069,Multiple,1
20232004,Single,1
20233066,Single,1
20235093,Single,3
20235083,Single,1
20231101,Multiple,1
20232190,Single,1
20233001,Multiple,1
20232025,Multiple,1
20231289,Multiple,1
20233045,Multiple,1
20231036,Single,1
20233223,Multiple,1
20231264,Single,1
20233249,Single,1
20232256,Multiple,1
20231035,Multiple,1
20231159,Single,1
20232215,Multiple,1
20232031,Single,1
20231242,Multiple,2
20231046,Multiple,1
20231087,Multiple,1
20236007,Single,1
20231070,Single,1
20231201,Multiple,1
20233234,Single,1
20233094,Single,1
20233209,Single,1
20231200,Single,1
20232257,Single,1
20231146,Single,1
20231028,Single,1
20233029,Multiple,1
20233254,Single,1
20233241,Single,1
20231089,Multiple,1
20235080,Single,1
20233180,Multiple,1
20233193,Multiple,1
20232225,Multiple,1
20231027,Multiple,1
20231180,Multiple,1
20231156,Single,1
20231092,Multiple,1
20231162,Single,1
20236017,Single,1
20233117,Single,1
20235031,Single,1
20235126,Single,1
20233119,Multiple,1
20235128,Single,1
20233123,Multiple,1
20234036,Single,1
20232153,Multiple,1
20233152,Multiple,1
20232138,Multiple,1
20234011,Single,1
20233105,Single,1
20232258,Single,1
20233232,Single,1
20235132,Single,1
20231204,Single,1
20234071,Multiple,1
20231259,Single,1
20235117,Single,1
20235099,Single,1
20232210,Multiple,4
20233181,Multiple,1
20232087,Multiple,1
20235007,Single,1
20237005,Multiple,1
20232131,Single,2
20237017,Multiple,1
20233135,Multiple,1
20231153,Single,1
20236005,Single,1
20235027,Single,1
20232068,Single,1
20232007,Single,1
20235040,Single,1
20233102,Multiple,1
20233005,Multiple,1
20231291,Multiple,1
20234038,Single,1
20232057,Multiple,1
20235064,Single,1
20233213,Single,1
20233252,Multiple,2
20232143,Multiple,1
20234012,Single,1
20231207,Single,1
20233013,Single,1
20231221,Single,1
20233211,Multiple,1
20235081,Single,1
20231210,Multiple,1
20233108,Single,1
20231090,Multiple,1
20235037,Single,1
20232127,Multiple,1
20235042,Single,1
20232017,Single,1
20233016,Multiple,1
20233004,Multiple,3
20231053,Multiple,1
20234010,Multiple,1
20233163,Multiple,1
20233237,Single,1
20233097,Multiple,1
20231007,Single,1
20231135,Multiple,1
20233222,Single,1
20234082,Single,1
20233095,Single,1
20231034,Multiple,1
20232186,Multiple,1
20237001,Single,1
20231008,Multiple,1
20231040,Single,1
20233006,Single,1
20231075,Multiple,1
20233140,Multiple,1
20233185,Single,1
20232034,Multiple,1
20235032,Single,1
20232133,Multiple,1
20232173,Multiple,1
20234080,Multiple,1
20234106,Multiple,1
20233019,Single,1
20232232,Multiple,1
20233038,Single,1
20232199,Single,1
20235053,Single,1
20232231,Multiple,1
20235063,Single,1
20231071,Single,1
20231113,Single,1
20232157,Single,1
20234091,Single,1
20233201,Multiple,1
20231042,Multiple,1
20231225,Multiple,1
20231147,Multiple,1
20234004,Multiple,1
20238003,Single,1
20231073,Single,1
20235059,Single,1
20234015,Single,1
20231280,Single,1
20231047,Multiple,1
20231083,Multiple,1
20232247,Single,1
20232145,Multiple,1
20234045,Single,1
20233109,Single,1
20232222,Multiple,1
20235029,Single,1
20231294,Single,1
20235103,Single,1
20231039,Multiple,1
20231127,Single,1
20231184,Single,1
20232216,Single,1
20233087,Single,1
20235125,Single,1
20233022,Single,1
20232020,Single,1
20236014,Single,1
20232006,Single,1
20233142,Single,1
20231268,Single,1
20231183,Multiple,1
20235131,Single,1
20231258,Single,1
20232147,Multiple,1
20235019,Single,1
20234016,Single,1
20233132,Multiple,1
20233018,Multiple,1
20233206,Single,1
20232050,Single,1
20231100,Single,1
20234085,Single,1
20231037,Single,1
20233233,Single,1
20231218,Multiple,1
20233238,Single,1
20232218,Single,1
20231177,Single,1
20233002,Single,1
20232202,Single,1
20235009,Multiple,1
20231051,Multiple,1
20231126,Single,1
20233160,Multiple,1
20233103,Multiple,1
20232187,Multiple,1
20232255,Multiple,1
20231009,Multiple,1
20233146,Multiple,1
20232126,Multiple,1
20231018,Single,1
20233262,Multiple,1
20232242,Multiple,1
20231021,Multiple,1
20233128,Single,1
20232107,Single,1
20234001,Single,1
20233052,Single,1
20237009,Single,1
20236019,Single,1
20231300,Multiple,1
20235016,Single,1
20232086,Single,1
20233024,Single,1
20232002,Single,1
20231138,Single,1
20233125,Multiple,1
20232251,Multiple,1
20233067,Multiple,1
20235047,Single,1
20233190,Multiple,1
20233240,Single,1
20233030,Single,1
20232030,Single,1
20233166,Single,1
20232056,Multiple,1
20233044,Single,1
20231211,Multiple,1
20235022,Single,1
20232121,Single,1
20231187,Single,1
20236031,Multiple,1
20232114,Single,1
20233088,Multiple,1
20237012,Single,1
20233150,Multiple,1
20231033,Multiple,1
20231082,Multiple,1
20235071,Single,1
20231167,Multiple,1
20233126,Single,1
20231174,Single,1
20231286,Single,1
20235023,Single,1
20232166,Single,1
20231170,Single,1
20231193,Single,1
20233039,Multiple,1
20231185,Multiple,1
20233075,Multiple,1
20232235,Multiple,1
20236029,Multiple,1
20231253,Single,1
20233089,Single,1
20231157,Single,10
20232108,Single,1
20231194,Single,1
20233090,Multiple,1
20233104,Single,1
20236034,Multiple,1
20231118,Multiple,1
20235109,Single,1
20234107,Single,1
20232158,Multiple,1
20233079,Single,1
20232079,Multiple,1
20235140,Single,1
20235092,Single,1
20233184,Single,1
20231219,Multiple,1
20231140,Single,1
20231080,Single,1
20231116,Multiple,1
20234013,Single,1
20233007,Multiple,1
20232038,Multiple,1
20235136,Multiple,1
20231079,Multiple,1
20231151,Single,1
20232035,Single,1
20231243,Single,1
20235077,Single,1
20233065,Multiple,1
20233203,Single,1
20233148,Single,1
20234089,Single,1
20233172,Single,1
20231260,Single,1
20233256,Multiple,1
20234102,Single,2
20231236,Single,1
20232262,Multiple,1
20233186,Multiple,1
20231228,Multiple,1
20232209,Multiple,1
20232244,Single,1
20234044,Multiple,1
20235025,Single,1
20232226,Multiple,1
20233072,Multiple,1
20232246,Multiple,1
20231122,Multiple,1
20233179,Multiple,1
20233192,Multiple,1
20232052,Single,1
20235130,Single,2
20234078,Single,1
20232260,Single,1
20232072,Multiple,2
20232249,Single,4
20233112,Single,1
20235018,Single,1
20233083,Multiple,1
20233197,Single,1
20232080,Single,1
20235055,Single,1
20232165,Single,1
20231084,Multiple,1
20233199,Multiple,1
20234022,Single,1
20233113,Single,1
20231273,Single,1
20236032,Single,1
20233137,Single,1
20232085,Single,2
20235043,Single,1
20231266,Single,1
20233151,Multiple,1
20233116,Multiple,2
20235068,Single,1
20232168,Single,1
20231295,Single,1
20235057,Single,1
20232028,Multiple,1
20233127,Multiple,1
20235143,Single,1
20231024,Multiple,1
20231279,Single,1
20233011,Single,1
20232200,Multiple,1
20234086,Multiple,1
20234058,Multiple,1
20231061,Multiple,1
20235084,Single,1
20231016,Single,1
20236010,Multiple,1
20233130,Single,1
20236024,Multiple,1
20234055,Single,1
20233173,Single,1
20233071,Multiple,1
20232191,Single,1
20232001,Multiple,1
20233054,Multiple,1
20231241,Multiple,1
20231048,Single,1
20235142,Single,1
20232180,Multiple,1
20231284,Multiple,1
20232261,Multiple,1
20235098,Single,1
20231222,Multiple,1
20233235,Single,1
20233243,Single,1
20235030,Single,1
20232102,Single,1
20232083,Multiple,1
20233062,Multiple,1
20233242,Multiple,1
20234051,Multiple,1
20232113,Multiple,1
20233034,Multiple,1
20232099,Multiple,1
20231247,Single,2
20231072,Multiple,1
20232066,Single,1
20235017,Single,1
20231125,Single,1
20231032,Multiple,4
20236008,Multiple,1
20231293,Multiple,1
20231065,Multiple,1
20234002,Single,1
20231063,Single,1
20235137,Single,1
20233226,Single,1
20235067,Single,1
20234088,Single,1
20233106,Single,1
20232185,Multiple,1
20231191,Multiple,1
20235046,Single,1
20233215,Multiple,1
20231137,Single,1
20232208,Multiple,1
20231176,Single,1
20235095,Single,1
20231217,Single,1
20232207,Multiple,1
20231298,Multiple,1
20232043,Multiple,1
20232238,Multiple,1
20233026,Single,1
20237007,Single,1
20231142,Single,1
20231290,Multiple,1
20231154,Multiple,1
20231002,Single,1
20231015,Single,1
20233033,Single,1
20234101,Single,1
20233046,Single,1
20236018,Single,1
20235145,Single,1
20231004,Single,1
20235074,Single,1
20231066,Single,1
20232129,Single,2
20235014,Single,1
20232228,Single,1
20233141,Multiple,3
20233107,Single,1
20234070,Single,1
20231124,Single,1
20233009,Single,1
20233091,Multiple,1
20235096,Single,1
20231081,Multiple,1
20231131,Multiple,1
20233086,Multiple,1
20232032,Multiple,5
20232254,Single,1
20231203,Single,1
20231148,Multiple,1
20233248,Single,1
20231050,Multiple,1
20232159,Single,1
20232029,Single,1
20232090,Single,1
20233230,Single,1
20232178,Multiple,1
20235011,Single,1
20234104,Multiple,1
20231192,Multiple,1
20232195,Single,1
20232015,Multiple,1
20234098,Multiple,1
20231132,Single,4
20233042,Single,1
20231224,Multiple,1
20235026,Multiple,1
20235012,Single,1
20231003,Single,1
20233064,Multiple,1
20232077,Single,1
20231254,Single,1
20233060,Single,1
20233061,Single,1
20233115,Single,1
20233260,Single,1
20233227,Single,1
20231230,Single,1
20236020,Single,1
20232194,Multiple,1
20235112,Single,1
20234019,Multiple,1
20234096,Multiple,1
20231232,Multiple,1
20234064,Multiple,1
20232117,Multiple,1
20231054,Single,1
20235066,Single,1
20233049,Multiple,1
20235078,Single,1
20234093,Single,1
20231287,Single,1
20231299,Multiple,1
20235069,Single,1
20233244,Multiple,1
20231179,Single,1
20231267,Single,1
20231265,Multiple,1
20233084,Multiple,1
20231269,Multiple,3
20233025,Single,1
20234037,Multiple,2
20234030,Single,1
20231144,Single,1
20235100,Single,1
20233207,Multiple,1
20235114,Single,1
20234060,Multiple,1
20235005,Single,1
20233099,Single,1
20232014,Single,1
20232141,Multiple,1
20231216,Single,1
20234069,Single,1
20231172,Single,1
20233177,Multiple,1
20232064,Multiple,2
20232040,Multiple,1
20235049,Single,1
20231120,Single,1
20231030,Single,1
20233257,Multiple,1
20233057,Single,1
20233178,Multiple,1
20231233,Single,3
20234008,Multiple,1
20232175,Multiple,1
20232046,Multiple,1
20232197,Single,1
20235094,Single,1
20231186,Multiple,1
20232212,Single,1
20231235,Single,1
20235038,Single,1
20233219,Multiple,1
20232151,Single,1
20235024,Single,1
20233010,Single,1
20231058,Multiple,1
20236015,Single,1
20232070,Single,1
20235065,Single,1
20234054,Single,1
20237002,Single,1
20232206,Multiple,2
20234090,Single,1
20231049,Single,1
20232220,Single,1
20231134,Multiple,1
20235085,Single,1
20234041,Multiple,1
20233217,Multiple,1
20232049,Single,1
20231239,Multiple,1
20231202,Multiple,1
20235102,Single,1
20234009,Multiple,1
20233187,Single,1
20233194,Single,1
20231105,Multiple,1
20232134,Single,1
20235087,Single,1
20231077,Multiple,1
20232093,Single,1
20231031,Single,1
20234065,Single,1
20232091,Multiple,1
20236023,Multiple,1
20234024,Multiple,2
20232123,Single,1
20232010,Single,1
20235141,Single,1
20233077,Single,1
20231094,Single,1
20231055,Multiple,1
20231270,Multiple,1
20231246,Multiple,1
20231275,Multiple,1
20237020,Single,1
20234100,Single,1
20232106,Multiple,1
20234073,Single,1
20233220,Multiple,1
20236002,Single,1
20231110,Multiple,1
20233028,Single,1
20234074,Single,1
20233168,Single,1
20234047,Single,1
20233171,Multiple,1
20233055,Multiple,1
20232109,Multiple,1
20232213,Single,1
20234049,Single,1
20231114,Multiple,1
20231093,Multiple,1
20232230,Single,1
20234050,Single,1
20231130,Single,2
20233261,Multiple,1
20233218,Multiple,1
20235062,Single,1
20231257,Multiple,1
20231112,Multiple,1
20233159,Multiple,1
20233096,Single,1
20231121,Multiple,1
20232089,Single,1
20232011,Multiple,1
20231237,Single,1
20231096,Single,1
20233202,Single,1
20235107,Single,1
20231017,Single,2
20235120,Single,1
20232229,Single,1
20233216,Multiple,1
20235104,Multiple,1
20231169,Multiple,1
20231181,Single,1
20232024,Single,1
20231215,Multiple,1
20231199,Single,1
20236030,Single,1
20234092,Single,1
20231212,Multiple,1
20234040,Single,1
20231208,Single,1
20231069,Single,1
20232149,Multiple,1
20233082,Multiple,1
20232140,Single,1
20232071,Multiple,1
20232167,Multiple,1
20235138,Single,1
20232075,Multiple,1
20234028,Multiple,1
20231276,Multiple,1
20235088,Single,1
20234072,Single,1
20234075,Multiple,1
20232053,Multiple,1
20233037,Multiple,1
20233048,Single,1
20234014,Single,1
20235133,Single,1
20238001,Single,1
20232055,Multiple,1
20232148,Multiple,1
20232060,Multiple,2
20232193,Multiple,1
20232162,Single,1
20232100,Single,1
20232233,Multiple,1
20235072,Single,1
20236033,Multiple,1
20232105,Single,1
20235106,Single,1
20232013,Single,1
20233225,Single,1
20232221,Multiple,1
20233147,Multiple,1
20234076,Single,1
20232176,Single,1
20231006,Single,1
20233182,Single,1
20233023,Single,1
20232132,Multiple,1
20232160,Multiple,1
20232036,Multiple,1
20233041,Multiple,1
20232179,Multiple,1
20232041,Single,2
20232253,Multiple,1
20235076,Single,2
20233080,Multiple,1
20231197,Multiple,1
20233124,Multiple,1
20233236,Multiple,1
20235086,Single,1
20231213,Single,1
20234081,Multiple,1
20231041,Single,1
20233101,Single,1
20232155,Multiple,1
20231282,Multiple,1
20234103,Single,1
20234097,Single,1
20232003,Single,1
20231196,Multiple,1
20232078,Multiple,1
20233149,Single,2
20232164,Multiple,1
20231001,Single,1
20235073,Single,1
20231060,Single,1
20232058,Multiple,1
20233188,Single,1
20233129,Multiple,1
20232161,Multiple,1
20233003,Single,1
20232073,Single,1
20231166,Single,1
20232234,Single,1
20236001,Single,1
20231277,Single,1
20234039,Multiple,1
20233047,Multiple,1
20234043,Single,1
20231014,Single,1
20233031,Multiple,1
20235015,Single,1
20233164,Multiple,1
20234003,Multiple,1
20237004,Single,1
20232054,Single,1
20234023,Single,1
20232039,Single,1
20232092,Single,1
20233239,Single,1
20233158,Single,1
20232008,Single,1
20232139,Multiple,1
20231013,Single,1
20231123,Single,2
20232019,Multiple,1
20236021,Single,1
20238002,Multiple,1
20232122,Multiple,2
20232111,Single,1
20234007,Single,1
20231240,Single,1
20231161,Multiple,1
20231099,Single,2
20232259,Multiple,1
20235119,Single,1
20233174,Multiple,3
20235045,Multiple,1
20235148,Multiple,1
20232101,Multiple,1
20232120,Multiple,1
20236013,Single,1
20233253,Single,1
20235056,Single,1
20235111,Single,1
20231209,Multiple,1
20231107,Multiple,1
20234083,Multiple,2
20235051,Single,1
20234046,Single,1
20232082,Single,1
20233092,Multiple,1
20235079,Multiple,1
20232177,Multiple,4
20233255,Multiple,1
20232142,Single,1
20235028,Multiple,1
20221099,Single,1
20221136,Single,1
20225001,Multiple,1
20221056,Single,1
20221035,Single,1
20221187,Multiple,1
20221203,Multiple,1
20223053,Multiple,3
20221170,Multiple,1
20222136,Single,1
20221220,Single,1
20221184,Multiple,1
20224015,Single,1
20225027,Single,1
20221079,Single,1
20225134,Single,1
20221252,Multiple,2
20225015,Single,1
20225048,Single,1
20222129,Single,1
20224050,Single,1
20225124,Single,1
20222153,Single,1
20222137,Single,1
20223141,Single,1
20223045,Multiple,2
20221135,Multiple,1
20223108,Single,1
20223271,Single,2
20222193,Multiple,1
20221109,Single,1
20225085,Multiple,1
20223123,Multiple,1
20223173,Multiple,1
20226027,Single,1
20223253,Multiple,1
20222022,Single,1
20222063,Single,1
20225146,Single,1
20223174,Multiple,1
20222171,Multiple,1
20225113,Single,1
20224019,Single,1
20225149,Multiple,2
20223023,Single,1
20222237,Single,1
20227028,Multiple,1
20222194,Multiple,1
20225105,Single,1
20222085,Single,1
20221166,Multiple,1
20223107,Single,1
